,room_id,host_id,room_type,borough,neighborhood,reviews,overall_satisfaction,accommodates,bedrooms,price,minstay,latitude,longitude,last_modified
148,20606,77932,Entire home/apt,NA,XVIII Municipio,48,4.5,10,3,183,NA,41.897681,12.456137,20:16.3
149,12788400,64335063,Entire home/apt,NA,VII Municipio,33,4.5,2,1,42,NA,41.884975,12.567528,57:29.6
150,5296333,27430686,Entire home/apt,NA,I Municipio,53,5,6,3,66,NA,41.909914,12.492773,39:43.5
151,4948866,24822326,Private room,NA,II Municipio,0,0,3,1,83,NA,41.918546,12.513863,05:58.9
152,3009407,15336646,Entire home/apt,NA,I Municipio,29,4.5,4,1,89,NA,41.887349,12.478618,24:14.2
153,12184795,22751415,Private room,NA,XVIII Municipio,0,0,4,1,100,NA,41.896811,12.449578,21:01.0
154,6720194,35188938,Entire home/apt,NA,III Municipio,146,4.5,4,1,78,NA,41.89611,12.514036,36:56.7
155,4195694,21766739,Entire home/apt,NA,XIII Municipio,0,0,4,1,56,NA,41.777035,12.308282,36:54.2
156,8497050,14462220,Entire home/apt,NA,III Municipio,11,5,4,1,88,NA,41.896234,12.514925,15:38.8
157,11081267,57516683,Private room,NA,I Municipio,8,4.5,3,1,76,NA,41.892577,12.506643,36:11.2
158,8137173,29083325,Private room,NA,XVII Municipio,2,0,2,1,132,NA,41.906336,12.471533,10:28.4
159,10945796,6868837,Private room,NA,VI Municipio,7,4.5,2,1,43,NA,41.891899,12.532465,06:37.3
160,5937466,29614786,Private room,NA,I Municipio,7,4.5,2,1,144,NA,41.899916,12.49023,10:20.3
161,9830220,9676183,Entire home/apt,NA,XVII Municipio,58,5,4,1,105,NA,41.90564,12.463338,52:15.8
162,518033,507864,Entire home/apt,NA,I Municipio,50,4.5,9,2,105,NA,41.888522,12.507485,43:59.8
163,4120208,3186937,Entire home/apt,NA,I Municipio,49,4,4,2,100,NA,41.895686,12.495778,20:18.4
164,11054029,49395416,Entire home/apt,NA,XIX Municipio,40,4.5,2,1,61,NA,41.916794,12.438979,24:57.2
165,8591342,45204621,Entire home/apt,NA,XVI Municipio,19,5,4,1,78,NA,41.876025,12.4698,47:37.5
