,room_id,host_id,room_type,borough,neighborhood,reviews,overall_satisfaction,accommodates,bedrooms,price,minstay,latitude,longitude,last_modified
122,17139128,115216586,Entire home/apt,NA,Notre-Dame-des-Champs,14,5,2,0,110,NA,48.845994,2.324627,03:37.9
123,8999727,8659883,Entire home/apt,NA,Muette,0,0,4,1,101,NA,48.860717,2.284604,23:33.6
124,3641558,7359966,Entire home/apt,NA,Quinze-Vingts,0,0,4,1,99,NA,48.849351,2.37651,01:39.5
125,16331803,40686176,Entire home/apt,NA,La Chapelle,3,5,4,0,78,NA,48.89028,2.36311,37:34.3
126,4974164,6480776,Entire home/apt,NA,Invalides,7,3.5,3,1,78,NA,48.8555,2.316622,33:12.2
127,1892650,9837894,Entire home/apt,NA,Val-de-Grace,0,0,2,1,106,NA,48.843331,2.346517,00:17.5
128,6199616,32150215,Entire home/apt,NA,Madeleine,75,5,3,0,106,NA,48.869359,2.324718,19:34.9
129,16612341,16003384,Entire home/apt,NA,Petit-Montrouge,0,0,2,1,66,NA,48.82594,2.327113,08:06.5
130,13245673,15144223,Entire home/apt,NA,Folie-Méricourt,3,5,6,3,179,NA,48.868189,2.369794,26:38.2
131,1274994,6939809,Entire home/apt,NA,Hôpital-Saint-Louis,30,4.5,6,3,173,NA,48.871988,2.369589,23:10.7
132,1731270,9121261,Entire home/apt,NA,Faubourg-du-Roule,3,4.5,2,1,112,NA,48.878196,2.304571,02:43.7
133,7466227,19067407,Entire home/apt,NA,Roquette,0,0,6,3,168,NA,48.856859,2.372445,37:30.3
134,4450245,23096406,Entire home/apt,NA,Necker,19,4.5,2,1,83,NA,48.844226,2.3091,43:25.2
135,11631863,16722425,Entire home/apt,NA,Clignancourt,0,0,4,1,78,NA,48.886372,2.346067,05:32.2
136,6506190,2177241,Entire home/apt,NA,Bonne-Nouvelle,0,0,4,0,63,NA,48.870192,2.349477,22:01.1
137,6867813,35988734,Entire home/apt,NA,Maison-Blanche,8,5,8,3,207,NA,48.823452,2.353281,54:53.2
138,6752421,35353212,Private room,NA,Europe,22,4.5,2,1,56,NA,48.88057,2.320214,51:03.4
139,17380793,117456544,Private room,NA,Batignolles,0,0,3,1,50,NA,48.885449,2.325489,33:02.2
140,8139931,6158319,Entire home/apt,NA,Saint-Germain-des-Prés,64,4.5,5,1,162,NA,48.856643,2.336478,44:42.0
141,3729893,19058662,Entire home/apt,NA,Grandes-Carrières,9,4.5,4,1,56,NA,48.896679,2.341008,03:11.2
142,8497058,44745684,Entire home/apt,NA,Notre-Dame,3,5,2,2,90,NA,48.850676,2.358019,09:59.3
143,4206325,21084650,Entire home/apt,NA,Mail,5,5,2,0,67,NA,48.867128,2.346372,21:56.8
144,17309985,7642792,Entire home/apt,NA,Arsenal,0,0,4,1,212,NA,48.854092,2.364589,20:53.8
