,room_id,host_id,room_type,borough,neighborhood,reviews,overall_satisfaction,accommodates,bedrooms,price,minstay,latitude,longitude,last_modified
126,13717842,79775684,Private room,NA,Bordeaux Sud,2,0,2,1,33,NA,44.822366,-0.552312,30:21.3
127,14109685,84987116,Entire home/apt,NA,Centre ville,25,5,2,1,54,NA,44.840439,-0.572013,01:03.5
128,13368871,7690695,Entire home/apt,NA,Victor Hugo - Saint-Augustin,3,4.5,3,0,49,NA,44.835996,-0.579826,04:33.3
129,15978467,9382960,Entire home/apt,NA,Centre ville,0,0,4,1,137,NA,44.842492,-0.575175,43:27.2
130,8819533,32174307,Entire home/apt,NA,Bordeaux Maritime,9,4.5,8,3,110,NA,44.863195,-0.570796,40:11.5
131,15574152,100322632,Private room,NA,Victor Hugo - Saint-Augustin,0,0,2,1,21,NA,44.835789,-0.575976,30:58.6
132,11964543,3347262,Private room,NA,Bordeaux Maritime,11,4.5,2,1,32,NA,44.8688,-0.547923,30:29.2
133,17755617,29990596,Entire home/apt,NA,Grand Parc - Paul Doumer,0,0,3,0,55,NA,44.846997,-0.579588,00:25.2
134,17020028,55427626,Entire home/apt,NA,Saint-Michel - Nansouty - Saint-Genès,1,0,6,2,67,NA,44.825822,-0.572714,03:59.3
135,16459217,107982255,Entire home/apt,NA,Bordeaux Sud,1,0,2,0,37,NA,44.830046,-0.568648,56:48.8
136,13243076,43922007,Entire home/apt,NA,Centre ville,10,4.5,4,2,88,NA,44.843047,-0.580613,26:27.8
137,13172204,18201630,Entire home/apt,NA,La Bastide,16,4.5,3,1,66,NA,44.84027,-0.554555,51:51.0
138,10004935,32581191,Entire home/apt,NA,Saint-Michel - Nansouty - Saint-Genès,14,4.5,4,1,71,NA,44.829784,-0.578858,50:49.2
139,7238809,37814311,Entire home/apt,NA,Saint-Michel - Nansouty - Saint-Genès,0,0,2,1,165,NA,44.824152,-0.578538,43:49.2
140,4586780,11138696,Entire home/apt,NA,Saint-Michel - Nansouty - Saint-Genès,29,4.5,6,2,69,NA,44.832004,-0.568557,51:35.1
141,13110253,59702564,Entire home/apt,NA,Bordeaux Sud,14,5,3,2,99,NA,44.828402,-0.570211,28:50.4
142,5588588,12467535,Entire home/apt,NA,Caudéran,4,5,2,1,88,NA,44.855502,-0.626715,26:48.2
143,7220061,37797587,Private room,NA,Saint-Michel - Nansouty - Saint-Genès,0,0,2,1,39,NA,44.829703,-0.575638,32:39.0
144,17919263,122847242,Entire home/apt,NA,Centre ville,0,0,4,2,96,NA,44.840836,-0.578373,27:36.0
