,room_id,host_id,room_type,borough,neighborhood,reviews,overall_satisfaction,accommodates,bedrooms,price,minstay,latitude,longitude,last_modified
120,1985620,10244203,Entire home/apt,NA,De Baarsjes / Oud West,15,5,4,3,177,NA,52.3721,4.86156,42:04.0
121,17021100,114155059,Entire home/apt,NA,De Baarsjes / Oud West,0,0,2,0,107,NA,52.363695,4.875068,05:42.6
122,8643316,45437640,Private room,NA,De Pijp / Rivierenbuurt,1,0,2,1,78,NA,52.354052,4.889301,52:51.9
123,13798980,21560971,Private room,NA,Centrum West,14,5,2,1,99,NA,52.377743,4.887626,55:15.0
124,1949248,8262681,Entire home/apt,NA,Centrum Oost,0,0,4,2,167,NA,52.370569,4.922076,33:43.8
125,2277766,11630730,Entire home/apt,NA,Westerpark,25,5,2,0,100,NA,52.384007,4.869918,29:43.3
126,8770120,3150708,Entire home/apt,NA,Bos en Lommer,14,5,3,2,111,NA,52.377686,4.849359,16:19.3
127,12423961,65067881,Private room,NA,Centrum Oost,17,4.5,2,1,106,NA,52.371786,4.92179,03:31.2
128,14784282,10251342,Entire home/apt,NA,Watergraafsmeer,1,0,3,2,109,NA,52.354791,4.937579,07:48.9
129,13277742,18261716,Private room,NA,Noord-West / Noord-Midden,7,4.5,2,1,89,NA,52.352854,4.853261,57:52.9
130,16170233,87871054,Entire home/apt,NA,Bos en Lommer,5,5,2,1,88,NA,52.374871,4.85494,25:31.1
131,5744181,29611976,Entire home/apt,NA,Ijburg / Eiland Zeeburg,4,4.5,4,3,134,NA,52.358564,4.987564,24:40.0
132,12145761,2778326,Entire home/apt,NA,Noord West,1,0,2,1,111,NA,52.415292,4.890981,06:21.7
133,16364335,9065606,Entire home/apt,NA,Noord-West / Noord-Midden,4,5,2,1,113,NA,52.35049,4.85334,30:55.1
134,13762312,11486991,Entire home/apt,NA,Westerpark,1,0,2,1,122,NA,52.384339,4.872056,09:37.9
135,310722,1598424,Entire home/apt,NA,De Baarsjes / Oud West,28,5,2,1,144,NA,52.359011,4.864398,41:01.2
136,12285498,51716341,Entire home/apt,NA,De Aker / Nieuw Sloten,8,5,4,3,166,NA,52.350182,4.782347,21:21.7
137,10562864,52628715,Private room,NA,Centrum Oost,23,4,4,1,139,NA,52.363544,4.899749,05:58.5
138,16278315,669178,Entire home/apt,NA,Oud Oost,3,4,2,1,88,NA,52.362605,4.930996,26:30.4
139,6464090,8569128,Entire home/apt,NA,Westerpark,25,4.5,2,0,109,NA,52.383577,4.871977,09:44.9
140,17858194,23805767,Entire home/apt,NA,De Baarsjes / Oud West,0,0,2,2,128,NA,52.360188,4.860299,39:39.3
