,room_id,host_id,room_type,borough,neighborhood,reviews,overall_satisfaction,accommodates,bedrooms,price,minstay,latitude,longitude,last_modified
150,15214999,11702565,Entire home/apt,NA,Dublin city and suburbs,4,5,3,1,83,NA,53.313744,-6.248855,05:03.0
151,13289569,34187625,Entire home/apt,NA,Dublin city and suburbs,5,4.5,4,2,134,NA,53.345906,-6.282753,18:57.4
152,15526722,55957261,Entire home/apt,NA,Dublin city and suburbs,17,4.5,4,1,167,NA,53.35006,-6.277603,23:11.8
153,16732281,92764354,Private room,NA,Dublin city and suburbs,0,0,2,1,61,NA,53.364395,-6.197853,52:31.2
154,15017016,94763078,Entire home/apt,NA,Dublin city and suburbs,20,4,4,1,178,NA,53.349775,-6.267191,23:28.0
155,17526491,8527562,Entire home/apt,NA,Dublin city and suburbs,0,0,3,1,556,NA,53.345254,-6.237789,45:00.3
156,13859058,68668248,Private room,NA,Dublin city and suburbs,1,0,2,1,56,NA,53.285137,-6.158338,10:13.1
157,16067767,12317226,Entire home/apt,NA,Dublin city and suburbs,0,0,2,1,100,NA,53.350387,-6.288662,06:07.8
158,3575882,3336045,Entire home/apt,NA,Dublin city and suburbs,4,3.5,3,1,468,NA,53.339856,-6.236058,44:54.4
159,15654655,66797579,Entire home/apt,NA,Dublin city and suburbs,1,0,6,4,110,NA,53.400313,-6.144648,08:41.6
160,9707477,38219718,Private room,NA,Dublin city and suburbs,66,5,4,1,61,NA,53.297075,-6.166708,57:24.3
161,13938130,35384526,Private room,NA,Dublin city and suburbs,52,5,2,1,67,NA,53.347935,-6.279267,20:01.1
162,15004891,8011106,Entire home/apt,NA,Dublin city and suburbs,3,4.5,4,2,445,NA,53.346386,-6.261593,44:38.8
163,5024037,10037113,Entire home/apt,NA,Dublin city and suburbs,41,5,4,2,123,NA,53.366641,-6.211336,08:52.1
164,14290104,59005855,Entire home/apt,NA,Dublin city and suburbs,26,5,5,2,167,NA,53.340863,-6.237497,23:50.5
165,16773924,62571111,Entire home/apt,NA,Dublin city and suburbs,4,5,4,1,99,NA,53.341321,-6.282788,04:22.3
166,16983582,113688645,Entire home/apt,NA,Dublin city and suburbs,0,0,7,3,1040,NA,53.347079,-6.255005,45:06.3
167,14568593,90245917,Entire home/apt,NA,Dublin city and suburbs,6,5,6,3,334,NA,53.33903,-6.309945,44:45.2
168,2842486,7002908,Entire home/apt,NA,Dublin city and suburbs,92,4.5,2,1,94,NA,53.339943,-6.305389,04:35.3
169,11551428,60618929,Private room,NA,Dublin city and suburbs,2,0,1,1,39,NA,53.315179,-6.31219,49:59.1
170,11131579,57385503,Private room,NA,Dublin city and suburbs,41,5,1,1,67,NA,53.361949,-6.216776,20:14.9
171,14567653,63039114,Entire home/apt,NA,Dublin city and suburbs,32,4.5,10,5,194,NA,53.331709,-6.283243,39:54.3
172,10148715,12181967,Entire home/apt,NA,Dublin city and suburbs,97,4.5,11,3,221,NA,53.339274,-6.272295,40:09.5
173,3474511,17501731,Private room,NA,Dublin city and suburbs,237,5,2,1,83,NA,53.334163,-6.267335,36:39.7
174,13545935,64271380,Private room,NA,Dublin city and suburbs,54,4.5,2,1,69,NA,53.344348,-6.267573,20:14.8
175,15924316,66040510,Entire home/apt,NA,Dublin city and suburbs,17,4.5,7,2,245,NA,53.341582,-6.264829,40:14.2
176,2088832,10662007,Private room,NA,Dublin city and suburbs,32,5,2,1,111,NA,53.342615,-6.239139,39:38.7
177,17706892,49991888,Private room,NA,Dublin city and suburbs,0,0,2,1,278,NA,53.345221,-6.269297,39:57.2
178,4419633,22849543,Private room,NA,Dublin city and suburbs,81,3.5,2,1,56,NA,53.355003,-6.258754,52:05.4
179,1826911,9559296,Private room,NA,Dublin city and suburbs,31,5,2,1,56,NA,53.302018,-6.295925,01:12.0
180,17175515,65593704,Private room,NA,Dublin city and suburbs,0,0,2,1,56,NA,53.379999,-6.168125,51:48.0
181,16145691,92579102,Entire home/apt,NA,Dublin city and suburbs,10,5,6,2,106,NA,53.347043,-6.264751,08:22.6
182,11899530,45830736,Entire home/apt,NA,Dublin city and suburbs,12,5,6,3,501,NA,53.344751,-6.237608,12:07.9
183,14139029,27857643,Private room,NA,Dublin city and suburbs,0,0,2,1,78,NA,53.332305,-6.326633,20:22.3
184,5371746,27845674,Entire home/apt,NA,Dublin city and suburbs,4,4,2,1,83,NA,53.304452,-6.205359,05:01.1
185,15031631,23288460,Private room,NA,Dublin city and suburbs,5,5,2,1,134,NA,53.324338,-6.268603,39:45.4
